index	filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	assay_jitter	time_jitter	sirt1_dich	intgluc
SIRT1_434	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_B09	180	2	plate05	fasted	9	B	C09	97540	107000	102270	6.540755	NA	93313.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.847638	8.08988	C	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	102270	9460	1.096986	43	2.036	181.67	1	-.3590399
SIRT1_435	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_C09	180	2	plate05	fasted	9	C	E09	174300	186200	180250	4.668278	NA	171293.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	5.157141	14.65097	E	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	180250	11900	1.068273	59	2.068	182.31	1	.7626835
SIRT1_475	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_C02	180	1	plate06	fasted	2	C	E15	144100	136400	140250	3.882155	NA	131293.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.972476	11.28544	E	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	140250	7700	.9465649	54	2.058	182.11	0	.3129116
SIRT1_437	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_E09	180	2	plate05	fasted	9	E	I09	91400	97170	94285	4.327312	NA	85328.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.611149	7.418037	I	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	94285	5770	1.063129	84	2.118	183.31	1	-.5400966
SIRT1_032	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_H04	180	1	plate01	fasted	4	H	O04	112400	112900	112650	.3138512	NA	106053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.978038	8.460336	O	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	112650	500	1.004448	45	1.04	181.75	0	-.2505347
SIRT1_339	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_C07	180	2	plate04	fasted	7	C	F20	70110	67530	68820	2.65088	NA	62223.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.727251	4.906964	F	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	68820	2580	.9632007	19	.988	180.71	1	-1.28777
SIRT1_436	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_D09	180	2	plate05	fasted	9	D	G09	71830	74980	73405	3.03438	NA	64448.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.992754	5.661233	G	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	73405	3150	1.043854	12	1.974	180.43	1	-1.022548
SIRT1_466	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_B01	180	2	plate06	fasted	1	B	C14	119100	114900	117000	2.538332	NA	108043.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.28389	9.329234	C	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	117000	4200	.9647355	88	2.126	183.47	1	-.0572478
SIRT1_017	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_A03	180	2	plate01	fasted	3	A	A03	112900	114100	113500	.7476019	NA	106903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.002295	8.529246	A	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	113500	1200	1.010629	50	1.05	181.95	1	-.2393044
SIRT1_345	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_A08	180	1	plate04	fasted	8	A	B21	136600	139200	137900	1.333196	NA	131303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.698603	10.50739	B	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	137900	2600	1.019034	85	1.12	183.35	0	.1835738
SIRT1_337	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_A07	180	2	plate04	fasted	7	A	B20	26730	28470	27600	4.457847	NA	21003.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	.550947	1.56519	B	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	27600	1740	1.065095	90	1.13	183.55	1	-2.427164
SIRT1_438	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_F09	180	2	plate05	fasted	9	F	K09	83040	84950	83995	1.607922	NA	75038.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.306394	6.552256	K	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	83995	1910	1.023001	98	2.146	183.87	1	-.755415
SIRT1_137	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_A06	180	1	plate02	fasted	6	A	A19	169300	174500	171900	2.139008	NA	165303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.668869	13.26383	A	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	171900	5200	1.030715	72	1.094	182.83	0	.5527498
SIRT1_141	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_E06	180	1	plate02	fasted	6	E	I19	100400	111300	105850	7.281497	NA	99253.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.783985	7.909048	I	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	105850	10900	1.108566	79	1.108	183.11	0	-.4000354
SIRT1_250	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_B08	180	1	plate03	fasted	8	B	D08	173100	176000	174550	1.174798	NA	167953.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.744493	13.47867	D	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	174550	2900	1.016753	53	1.056	182.07	0	.5751093
SIRT1_477	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_E02	180	1	plate06	fasted	2	E	I15	131200	128300	129750	1.580431	NA	120793.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.661502	10.40199	I	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	129750	2900	.9778963	20	1.99	180.75	0	.166973
SIRT1_348	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_D08	180	1	plate04	fasted	8	D	H21	66060	65250	65655	.872373	NA	59058.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.636931	4.650373	H	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	65655	810	.9877384	57	1.064	182.23	0	-1.326172
SIRT1_341	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_E07	180	2	plate04	fasted	7	E	J20	167100	160700	163900	2.761125	NA	157303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.440571	12.61526	J	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	163900	6400	.9616996	61	1.072	182.39	1	.4598106
SIRT1_243	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_C07	180	2	plate03	fasted	7	C	F07	191300	179400	185350	4.539828	NA	178753.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.052694	14.35425	F	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	185350	11900	.937794	33	1.016	181.27	1	.7056034
SIRT1_447	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_G10	180	1	plate05	fasted	10	G	M10	218300	231300	224800	4.08914	NA	215843.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	6.476561	18.39932	M	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	224800	13000	1.059551	4	1.958	180.11	0	1.041107
SIRT1_140	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_D06	180	1	plate02	fasted	6	D	G19	109000	112000	110500	1.919747	NA	103903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.916683	8.286031	G	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	110500	3000	1.027523	29	1.008	181.11	0	-.3243776
SIRT1_443	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_C10	180	1	plate05	fasted	10	C	E10	175000	184000	179500	3.545382	NA	170543.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	5.134928	14.58786	E	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	179500	9000	1.051429	76	2.102	182.99	0	.755415
SIRT1_133	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_E05	180	2	plate02	fasted	5	E	I18	90670	88910	89790	1.386021	NA	83193.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.325677	6.607037	I	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	89790	1760	.980589	8	.966	180.27	1	-.7338446
SIRT1_478	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_F02	180	1	plate06	fasted	2	F	K15	199900	193700	196800	2.227674	NA	187843.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	5.647296	16.04345	K	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	196800	6200	.9689845	58	2.066	182.27	0	.8770955
SIRT1_018	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_B03	180	2	plate01	fasted	3	B	C03	167100	169600	168350	1.050055	NA	161753.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.567562	12.97603	C	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	168350	2500	1.014961	19	.988	180.71	1	.5150447
